u,v,key,osmid,highway,name,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,width,access,service,tunnel,junction
1265708467,6451320551,0,144061795,secondary,Probandt Street,False,False,38.48026021650189,"LINESTRING (-98.496191 29.4089728, -98.496242 29.409137, -98.496293 29.409252, -98.4963184 29.4092998)",,,Spur 536,,,,,,
1265708489,1265708462,0,110997736,secondary_link,,True,False,43.480769082465045,"LINESTRING (-98.4970358 29.4097738, -98.4967151 29.4095002)",1,,,,,,,,
1265708489,149937901,0,144061798,secondary,South Alamo Street,False,True,24.4472877309838,"LINESTRING (-98.4970358 29.4097738, -98.496807 29.409681)",,,Spur 536,,,,,,
1265708489,149937896,0,100383328,secondary,South Alamo Street,False,False,153.13100407133032,"LINESTRING (-98.4970358 29.4097738, -98.497755 29.41007, -98.49847 29.410353)",,,Spur 536,,,,,,
1265737884,3576188239,0,"[110998220, 110998222, 110998223]","['footway', 'steps']",,False,False,92.8906751931813,"LINESTRING (-98.4947518 29.4086542, -98.4946957 29.4086321, -98.4946673 29.4086169, -98.4946316 29.4085795, -98.4946069 29.4085268, -98.4946042 29.4084463, -98.4946435 29.4083123, -98.4946655 29.4082198, -98.4946618 29.4081639, -98.4946266 29.4081471, -98.4946233 29.408146, -98.4945927 29.4081365, -98.494568 29.4081289, -98.4945645 29.4081278, -98.494547 29.4081159, -98.4945372 29.4080983, -98.4945529 29.4080057, -98.4945454 29.407967, -98.4945304 29.4079629)",,,,,,,,,
1265737884,2687431364,0,256717148,cycleway,River Walk,False,False,116.64319214234781,"LINESTRING (-98.4947518 29.4086542, -98.4947797 29.4085777, -98.4948313 29.4084715, -98.494999 29.4081005, -98.4950354 29.4079928, -98.4950495 29.4077735, -98.4950203 29.4076534)",,,,,10',,,,
1265737884,928663128,0,256717148,cycleway,River Walk,False,True,37.68107559859874,"LINESTRING (-98.4947518 29.4086542, -98.49473 29.4087598, -98.4947202 29.4088647, -98.4947235 29.408991)",,,,,10',,,,
1360124375,9325429384,0,149880993,primary,Dolorosa Street,True,False,8.14445320166557,"LINESTRING (-98.4981607 29.4242937, -98.4980769 29.4242876)",,,,,,,,,
1360124375,9325429388,0,149881026,primary,South Santa Rosa Street,True,False,8.900846189725138,"LINESTRING (-98.4981607 29.4242937, -98.498151 29.4243733)",3,,,,,,,,
1360124380,149877857,0,1034141253,primary,East César E. Chávez Boulevard,True,False,13.962376265228457,"LINESTRING (-98.4882196 29.4184951, -98.4883634 29.4185039)",2,,,,,,,,
1360124392,1360124380,0,1034141254,secondary,South Alamo Street,True,False,10.963849226551707,"LINESTRING (-98.4882247 29.4183966, -98.4882196 29.4184951)",,,,,,,,,
1360124392,1175108851,0,150603592,primary,East César E. Chávez Boulevard,True,False,402.193088668778,"LINESTRING (-98.4882247 29.4183966, -98.4878921 29.4183837, -98.4874808 29.4183491, -98.4870541 29.4182645, -98.4867044 29.4181492, -98.486343 29.4179878, -98.4858933 29.4177648, -98.4856508 29.4175846, -98.4846924 29.4169108, -98.4845991 29.416844)",2,,,,,,,,
1360124396,9908785162,0,15137987,service,Graham Avenue,False,True,21.889546143383406,"LINESTRING (-98.4985027 29.4217559, -98.4982929 29.4216827)",,,,,,,alley,,
1360124399,9908785162,0,1081058385,service,,False,True,55.81854542463101,"LINESTRING (-98.4986119 29.4214048, -98.4984625 29.4213525, -98.4982929 29.4216827)",,,,,,,,,
