u,v,key,length,highway,name
149484160,149721120,0,44.77975937430882,residential,Ent Circle
149484160,8187597329,0,33.27413762117433,residential,Femoyer Street
149484808,149459477,0,585.3008050489293,motorway,Cleto Rodriguez Freeway
149484815,149484808,0,425.598188705497,motorway_link,Unnamed
149484817,2517594797,0,28.303252599130083,motorway_link,Unnamed
149484817,149480304,0,93.95383514726876,secondary,Southwest 36th Street
149484848,2517594806,0,14.134828969274768,secondary,West US Highway 90
149484848,149480321,0,116.70170251869449,secondary_link,Unnamed
149485039,149485040,0,57.67878000308134,service,Unnamed
149485039,149832919,0,276.9637961110708,service,"['North Street', 'East Street']"
149485039,149809743,0,270.5148630901389,service,"['West Street', 'North Street']"
149485040,11752486595,0,61.16228312660181,secondary,West US Highway 90
149485040,149485039,0,57.67878000308134,service,Unnamed
149485044,149836275,0,184.84508930473973,secondary,Harriman Place
149485044,149485045,0,300.6173260101634,motorway_link,Unnamed
149485045,149518839,0,981.9405592477112,motorway,Cleto Rodriguez Freeway
149485401,7882579991,0,159.47684450545853,secondary,Interstate 35 South
149485401,150106336,0,228.84751419619485,residential,Somerset Bus Park Road
149485883,149469160,0,540.0871778385438,motorway,Cleto Rodriguez Freeway
149488108,149473624,0,131.78706408643458,motorway,South Pan Am Expressway
149488109,8189432967,0,110.61981655416778,secondary,Interstate 35 South
149488109,149488108,0,179.99545071951636,motorway_link,Unnamed
149489412,9625324862,0,19.890018628333948,secondary_link,Unnamed
149489412,149489430,0,185.69314788798363,secondary_link,Unnamed
149489412,3064011712,0,49.448395437622494,secondary,Southwest Loop 410
149489430,149645559,0,213.04794751250137,secondary,Southwest Loop 410
149491204,149638568,0,77.44545395258422,secondary,Southwest Loop 410
149491204,149491205,0,180.5147532089972,motorway_link,Unnamed
149493144,149493148,0,90.19918162024999,residential,Bullard Street
149493144,149497695,0,215.73548969705342,residential,Fairchild Street
149493144,3572396440,0,54.25412503504346,residential,Fairchild Street
149493148,149493156,0,150.91383019393214,residential,Bullard Street
149493148,149493144,0,90.19918162024999,residential,Bullard Street
149493148,149513617,0,160.25503010650866,residential,Mathies Court
149493156,149493148,0,150.91383019393214,residential,Bullard Street
149494074,7699358486,0,53.094824019659086,unclassified,South General McMullen Drive
149494074,149730430,0,43.27717753008446,unclassified,South General McMullen Drive
149494074,149502021,0,201.6355640106008,residential,Robins Drive
149494558,149499003,0,107.7264262976207,secondary,Southwest Loop 410
149494595,149494558,0,245.05022834826153,secondary_link,Unnamed
149496165,149546819,0,65.97494586591009,secondary,West US Highway 90
149497268,149630464,0,12.03831830092822,residential,Altitude Drive
149497271,149468711,0,239.69074311595818,secondary,West US Highway 90
149497271,11256372363,0,14.593721295028708,secondary_link,Unnamed
149497686,8417537687,0,123.62602527887931,tertiary,Truemper Street
149497686,3572396414,0,7.818916067963422,tertiary,Truemper Street
149497686,3572396415,0,46.230321124465156,tertiary,Selfridge Boulevard
149497690,3572396414,0,69.32744053200818,unclassified,Selfridge Boulevard
149497690,149497695,0,54.891131835418044,unclassified,Selfridge Boulevard
149497690,149497686,0,69.95053747282236,unclassified,Selfridge Boulevard
149497695,149493144,0,215.73548969705342,residential,Fairchild Street
149497695,149497737,0,93.741483439279,residential,Fairchild Street
149497695,149497690,0,54.891131835418044,unclassified,Selfridge Boulevard
149497719,149497737,0,123.5250715239662,residential,Erwin Circle
149497737,149497749,0,59.8240424877785,residential,Erwin Circle
149497737,149497719,0,123.5250715239662,residential,Erwin Circle
149497737,149497695,0,93.741483439279,residential,Fairchild Street
149497749,149497755,0,38.71291549275254,residential,Erwin Circle
149497749,149497737,0,59.8240424877785,residential,Erwin Circle
149497749,149513624,0,92.72983830673995,residential,Kissling Court
149497755,149497749,0,38.71291549275254,residential,Erwin Circle
149497761,149753892,0,13.627061988026021,residential,Kellack Road
149497761,7893953773,0,232.94312174532917,residential,Kellack Road
149497761,5675672992,0,243.78523319596997,service,Unnamed
149497771,149462872,0,8.546898309879703,residential,Truemper Street
149497771,8189565206,0,63.08301006297699,residential,Truemper Street
149497865,8185123793,0,24.13148991604006,unclassified,Hall Boulevard
149497865,8188913905,0,8.46220621376221,service,Unnamed
149497865,7874433497,0,70.88653007401682,unclassified,Hall Boulevard
149497873,149552934,0,5.563838021092734,unclassified,Hall Boulevard
149497873,8170540315,0,15.121523842175327,unclassified,Hall Boulevard
149497873,8188913908,0,8.777890654542638,service,Unnamed
149498300,6665488266,0,7.250179864279445,secondary,Old Pearsall Road
149498300,7869420466,0,13.829311552768225,service,Unnamed
149498300,7869420473,0,13.6849256855937,service,Unnamed
149498300,7869419386,0,71.69176702515526,secondary,Old Pearsall Road
149498747,149498760,0,284.528915771121,motorway_link,Unnamed
149498747,149485883,0,608.5441374665013,motorway,Cleto Rodriguez Freeway
149498974,11246300065,0,106.95550400605318,secondary,West US Highway 90
149499003,149498974,0,245.89493566848552,secondary_link,Unnamed
149499743,5591110532,0,52.481427551560216,residential,Connally
149499743,6164609157,0,6.0785060747633,residential,Connally
149499743,6164609156,0,7.737326821277036,service,Unnamed
149499754,149499757,0,244.56067597076915,motorway_link,Unnamed
149499754,149478378,0,735.7128799224105,motorway,General Hudnell Drive
149499757,150084854,0,71.32114812982977,motorway_link,Unnamed
149499757,149499760,0,63.66636609755507,motorway_link,Unnamed
149499760,2519125759,0,8.942740887777093,motorway_link,Unnamed
149499760,150084854,0,74.39770182541707,secondary,Cupples Road
149500008,149517795,0,1273.823138447582,motorway,Connally Loop
149501914,149501920,0,274.22326402704175,motorway_link,Unnamed
149501920,149485045,0,545.4078224484881,motorway,Cleto Rodriguez Freeway
149502021,149494074,0,201.6355640106008,residential,Robins Drive
149502021,7699358486,0,253.20539300903306,"['service', 'residential']",Robins Drive
149502021,7218515154,0,208.98561587810923,residential,Robins Drive
149502845,149499760,0,91.83886561195575,secondary,Cupples Road
149502845,150021269,0,198.95313467329845,secondary,Cupples Road
149502845,5675664118,0,202.05038408959246,residential,Frio City Road
149502845,1326253738,0,328.49520473874986,motorway_link,Unnamed
149503996,149511523,0,482.74054334142323,motorway,Cleto Rodriguez Freeway
149503997,149503996,0,320.9074054367582,motorway_link,Unnamed
149503997,149907205,0,138.71699501623078,secondary,West US Highway 90
149504006,149504008,0,80.85319131791597,residential,Unnamed
149504006,149509989,0,29.74967875781856,residential,Gary Avenue
149504006,149728065,0,98.61185094950412,residential,Gary Avenue
149504008,149504010,0,24.448615585529378,residential,Unnamed
149504008,149504006,0,80.85319131791597,residential,Unnamed
149504008,149509985,0,102.22955741356911,residential,Unnamed
149504010,149504008,0,24.448615585529378,residential,Unnamed
149504010,149509985,0,120.01441949316487,residential,Hartney Avenue
149504010,4351346365,0,100.48275841859346,service,Unnamed
149504344,149504346,0,247.903351409212,motorway_link,Unnamed
149504344,7794033134,0,1383.469486842225,secondary,Interstate 35 South
149504346,149515325,0,2456.995702088871,motorway,South Pan Am Expressway
149504404,149504411,0,307.8850917518952,motorway_link,Unnamed
149504404,1381596300,0,468.3874558027468,motorway,Cleto Rodriguez Freeway
149504411,149907337,0,25.277011000638105,secondary,West US Highway 90
149504421,149504423,0,196.4067436438301,motorway_link,Unnamed
149504421,7821589109,0,97.92397405777281,secondary,West US Highway 90
149504423,149513084,0,1220.5764482874627,motorway,Cleto Rodriguez Freeway
149504708,1356002191,0,399.0473553778715,secondary,Interstate 35 South
149504732,8793730540,0,6.614626262889621,secondary,West US Highway 90
149504732,149504738,0,306.7808896323835,motorway_link,Unnamed
149504738,149509887,0,563.8831591892144,motorway,Cleto Rodriguez Freeway
149507467,149907425,0,74.72288207495956,secondary,West US Highway 90
149508447,149508449,0,93.90090852385734,service,Unnamed
149508447,8820954874,0,53.014161813602755,service,Gentile
149508447,8820954881,0,61.01703566120919,service,Gentile
149508449,149508447,0,93.90090852385734,service,Unnamed
149508449,8820954869,0,49.06507283233791,residential,Connally Street
149508449,3652267314,0,44.31510662648387,residential,Connally Street
149508953,8180034163,0,62.607730661206936,secondary,West US Highway 90
149508953,8180034164,0,85.38540130963284,service,Unnamed
149509722,6043153833,0,126.64104590460147,secondary,Southwest Loop 410
149509725,149509722,0,223.536805668041,motorway_link,Unnamed
149509887,149509888,0,289.30978139734555,motorway_link,Unnamed
149509887,149504404,0,818.2311821413036,motorway,Cleto Rodriguez Freeway
149509888,4703402809,0,172.53806777752723,secondary,West US Highway 90
149509985,149504008,0,102.22955741356911,residential,Unnamed
149509985,149509992,0,77.98457311641886,residential,Unnamed
149509985,149504010,0,120.01441949316487,residential,Hartney Avenue
149509989,149504006,0,29.74967875781856,residential,Gary Avenue
149509989,149509992,0,73.91341502129526,residential,Gary Avenue
149509989,149509992,1,140.86041077251028,residential,Unnamed
149509992,149509985,0,77.98457311641886,residential,Unnamed
149509992,149509989,0,73.91341502129526,residential,Gary Avenue
149509992,149509989,1,140.86041077251028,residential,Unnamed
149509997,149509999,0,94.55182325410487,residential,Unnamed
149509997,149595401,0,86.2372762944181,residential,Peace
149509997,149599479,0,74.08256648229786,residential,Peace
149509999,149509997,0,94.55182325410487,residential,Unnamed
149509999,149595403,0,85.35316819135332,residential,Sarnosky
149509999,149906744,0,75.52619952995961,residential,Sarnosky
149511523,149511529,0,304.8132114259625,motorway_link,Unnamed
149511529,8649273589,0,9.136121107150233,secondary,West US Highway 90
149511899,149756547,0,126.05056505221164,unclassified,Clarence Tinker Drive
149511899,149756543,0,27.74087364843181,unclassified,Clarence Tinker Drive
149511899,149834055,0,131.93091835194147,unclassified,Greig Street
149511901,149756543,0,45.36611855305706,service,Unnamed
149511901,149542963,0,129.1537810704564,service,Old Street
149511901,8170744686,0,83.2206555278779,service,Old Street
149512422,150008845,0,17.512244033825638,secondary,South Zarzamora Street
149512422,150008839,0,109.24855681318697,secondary,South Zarzamora Street
149512441,149512422,0,635.7962172599899,motorway_link,Unnamed
149512441,149523169,0,476.969153168897,motorway,Cleto Rodriguez Freeway
149513078,7783044026,0,101.99644437642154,secondary,West US Highway 90
149513084,7783044034,0,269.8270645955836,motorway_link,Unnamed
149513084,149663121,0,616.7504496878212,motorway,Cleto Rodriguez Freeway
149513617,149493148,0,160.25503010650866,residential,Mathies Court
149513624,149497749,0,92.72983830673995,residential,Kissling Court
149513923,149509725,0,488.04357973275233,motorway,Connally Loop
149513924,149513923,0,189.10266390403055,motorway_link,Unnamed
149513924,6923999365,0,60.936837192093755,secondary,Southwest Loop 410
149515325,149462557,0,375.9239309562631,motorway,South Pan Am Expressway
149515327,10578607211,0,135.89888662349063,secondary,Interstate 35 South
149515327,149515325,0,236.5995257595679,motorway_link,Unnamed
149515882,149541026,0,22.871009565267983,residential,Fleethill Drive
149515882,7849075471,0,77.80799880399196,tertiary,Medina Base Road
149515882,150117001,0,329.36790973145173,tertiary,Medina Base Road
149515882,6065073292,0,180.3804528775283,service,Unnamed
149516173,150100963,0,94.82007170198514,residential,Milvid Avenue
149516175,149925101,0,96.701025316063,residential,Berlin Avenue
149516332,149853024,0,180.83154654854096,tertiary,Billy Mitchell Boulevard
149516332,3562721298,0,138.81394090836375,tertiary,Billy Mitchell Boulevard
149516332,2541044054,0,32.637828738655024,service,Unnamed
149516346,6043239238,0,187.12312870965033,secondary,West US Highway 90
149516348,149516346,0,232.91874703282346,motorway_link,Unnamed
149516348,149662633,0,437.5487802370483,motorway,Cleto Rodriguez Freeway
149516568,6158119573,0,63.84130749268423,unclassified,7th Avenue
149516570,6158119573,0,19.79133659011827,unclassified,7th Avenue
149516570,6158117430,0,9.66870302620357,residential,Kenly Avenue
149516570,149794617,0,51.21217881047196,residential,Kenly Avenue
149517795,149517801,0,669.9513535512506,motorway,Connally Loop
149517797,10561826316,0,418.726659447317,secondary,Southwest Loop 410
149517797,149517795,0,243.78682393785172,motorway_link,Unnamed
149517801,149521445,0,330.8603270329874,motorway,Connally Loop
149517803,149797220,0,132.8275408905436,secondary,Southwest Loop 410
149517803,149517801,0,206.29853540621693,motorway_link,Unnamed
149518839,149530342,0,1936.7115072781353,"['motorway', 'motorway_link']",General Hudnell Drive
149518839,149498747,0,1145.4612644023089,motorway,Cleto Rodriguez Freeway
149520426,149521451,0,970.0734614441488,motorway,Connally Loop
149521445,10918098952,0,766.1145406686067,motorway,Connally Loop
149521445,149521447,0,192.3694848531414,motorway_link,Unnamed
149521447,8436732388,0,11.422995157922761,secondary,Southwest Loop 410
149521451,149483162,0,295.5945663764296,motorway,Connally Loop
149521452,149946101,0,121.90276202751399,secondary,Southwest Loop 410
149521452,149521451,0,228.66882475894005,motorway_link,Unnamed
149521455,149476522,0,384.12952556000766,motorway_link,Unnamed
149523169,149529537,0,1000.3991037752061,motorway,Cleto Rodriguez Freeway
149523269,4626655265,0,28.142322448126954,service,Unnamed
149523269,149468447,0,89.40023359790753,service,Unnamed
149523269,149572692,0,49.922951062846465,service,Unnamed
149526971,149468680,0,259.1203361316259,secondary,Southwest Loop 410
149526971,149526986,0,394.34763501429995,secondary_link,Unnamed
149526986,149664815,0,243.99838162541693,secondary,West US Highway 90
149527328,149520426,0,962.7867131115909,motorway,Connally Loop
149529537,149529540,0,313.33837146468363,motorway_link,Unnamed
149529537,149521455,0,508.8678729278134,motorway,Cleto Rodriguez Freeway
149529540,149931260,0,59.3882773074217,secondary,Kirk Place
149530342,149530354,0,492.4972485217651,motorway_link,Unnamed
149530342,621238859,0,305.88655314655875,motorway,General Hudnell Drive
149530354,5710075139,0,90.99421340223829,secondary,Frio City Road
149530396,6665875781,0,139.49261731588354,residential,Lyell Avenue
149530396,149591550,0,370.98200040389065,residential,Fay Avenue
149530396,149778448,0,318.23387745883645,residential,Fay Avenue
149530398,6665875781,0,49.03184391896514,residential,Lyell Avenue
149530398,6915760926,0,54.317380997801756,residential,West Southcross Boulevard
149530398,6665879692,0,50.188175417664645,residential,West Southcross Boulevard
149531095,149531097,0,143.5977780065191,residential,Britton Avenue
149531095,12025401047,0,49.52357934182495,residential,Britton Avenue
149531095,149744894,0,83.28872481339071,residential,Commercial Avenue
149531097,7007821035,0,21.481190607768234,residential,Britton Avenue
149531097,149531095,0,143.5977780065191,residential,Britton Avenue
149531097,149744889,0,83.29464238269671,residential,Rudy Street
149531099,7007821035,0,116.20378756676651,residential,Britton Avenue
149531166,7888804488,0,5.38463917250673,residential,Diamond Cove
149531166,7888804489,0,80.68624275814217,residential,War Horse Drive
149531166,150079207,0,345.9475910707601,residential,"['War Horse Drive', 'Seacliff']"
149531178,7923826460,0,8.183223110055932,residential,War Horse Drive
149531178,7888804489,0,9.537905357801304,residential,War Horse Drive
149531178,7888804502,0,86.12616704153297,residential,Five Palms Drive
149531178,149727544,0,169.6214626944416,residential,Five Palms Drive
149531180,149531182,0,76.02138901773154,residential,War Horse Drive
149531180,7923826460,0,76.21149568311857,residential,War Horse Drive
149531180,149691402,0,616.7349733187231,residential,Big Creek
149531182,149531184,0,76.25313624335215,residential,War Horse Drive
149531182,149531180,0,76.02138901773154,residential,War Horse Drive
149531182,149691402,0,521.4177615881574,residential,Creek Bend Drive
149531184,149531182,0,76.25313624335215,residential,War Horse Drive
149531184,6466914905,0,4.705411109180578,residential,War Horse Drive
149531184,149691404,0,481.98302756417513,residential,Standing Rock Drive
149531309,149599459,0,416.00583841407513,residential,"['Calle Estrella', 'Calle de Luz']"
149531309,149599459,1,211.24529765457024,residential,Calle del Sol
149531309,3647282200,0,119.11148402339418,residential,Calle de Luz
149531658,149531664,0,84.33943235941558,residential,Mauermann Street
149531664,149531667,0,98.2987933705392,residential,Mauermann Street
149531664,149697352,0,212.07217633800127,residential,Green Street
149531664,149531658,0,84.33943235941558,residential,Mauermann Street
149531667,149531669,0,90.06806992204439,residential,Mauermann Street
149531667,149531664,0,98.2987933705392,residential,Mauermann Street
149531667,149768160,0,107.92598920931438,residential,Ripford Street
149531669,149531667,0,90.06806992204439,residential,Mauermann Street
149532090,149635248,0,99.7204221616538,tertiary,Kenly Avenue
149532090,149635241,0,152.83916517601378,tertiary,Kenly Avenue
149532090,6158118893,0,56.533258110600556,unclassified,Unnamed
149532473,149646877,0,165.02723259784213,residential,"['Cleo Street', 'Margil Street']"
149534291,149534296,0,50.63673843819794,residential,Tinker Street
149534291,8292771711,0,41.695938606336604,residential,"['Andrews Avenue', 'Tinker Street']"
149534291,8292771711,1,100.80120602117438,service,Unnamed
149534296,10249426913,0,58.29376567785408,residential,Tinker Street
149534296,10249426933,0,148.88655861703796,residential,Craw Avenue
149534296,149534291,0,50.63673843819794,residential,Tinker Street
149534298,10249446959,0,8.379339214331933,residential,Tinker Street
149534298,10249426918,0,8.626630653687423,residential,Carswell Avenue
149534298,149575913,0,9.944082335654262,residential,Carswell Avenue
149534949,149589811,0,94.86727817727329,residential,Apple Valley Drive
149534949,149632163,0,95.44125761721875,residential,Apple Valley Drive
149534949,149534961,0,407.68235905910683,residential,Fir Valley Drive
149534961,149534965,0,200.3226662175053,residential,Fir Valley Drive
149534961,149632174,0,92.16017654680535,residential,Walnut Valley Drive
149534961,149589815,0,93.85326340311791,residential,Walnut Valley Drive
149534961,149534949,0,407.68235905910683,residential,Fir Valley Drive
149534965,149534961,0,200.3226662175053,residential,Fir Valley Drive
149534972,149534976,0,91.13894459536887,residential,Fir Valley Drive
149534976,149589821,0,95.10024392590661,residential,Brook Valley Drive
149534976,149632144,0,94.52421753481224,residential,Brook Valley Drive
149534976,149534987,0,192.43527736950134,residential,Fir Valley Drive
149534976,149534972,0,91.13894459536887,residential,Fir Valley Drive
149534987,149534976,0,192.43527736950134,residential,Fir Valley Drive
149536217,149536220,0,380.63792173292626,residential,Evandale Drive
149536217,149664837,0,95.8336075720979,residential,Springvale Drive
149536217,149664833,0,97.68909657732705,residential,Springvale Drive
149536220,8185828142,0,72.70845259049001,residential,Evandale Drive
149536220,149536217,0,380.63792173292626,residential,Evandale Drive
149536220,8185828152,0,81.37276769782004,residential,Cedarhurst Drive
149536220,149860788,0,97.76170014943507,residential,Cedarhurst Drive
149536221,8185828138,0,30.969195371572003,residential,Evandale Drive
149536221,8185828132,0,59.02070066754039,secondary,Southwest Loop 410
149537233,149624654,0,205.00397512718064,residential,"['Harriman Place', 'Grothues Street']"
149537233,149978915,0,90.09929615253205,residential,Kirk Place
149537233,3647224743,0,85.11558460832451,residential,Kirk Place
149537539,149537540,0,335.7296049187901,residential,Knoll Krest Street
149537539,6669534079,0,19.505396999821276,residential,Whitewood Street
149537539,6669581395,0,64.32091516100611,residential,Whitewood Street
149537540,149537542,0,93.84085634409038,residential,Knoll Krest Street
149537540,149537539,0,335.7296049187901,residential,Knoll Krest Street
149537540,149830706,0,95.66658472203514,residential,Rustleaf Drive
149537542,149537544,0,216.79364475566504,residential,Knoll Krest Street
149537542,149537540,0,93.84085634409038,residential,Knoll Krest Street
149537542,149769016,0,293.1875719072646,residential,Merry Oaks Drive
149537544,149537545,0,90.76996957853657,residential,Knoll Krest Street
149537544,149537542,0,216.79364475566504,residential,Knoll Krest Street
149537544,149769018,0,292.99276240601745,residential,Greencastle Street
149537545,149537544,0,90.76996957853657,residential,Knoll Krest Street
149537545,149607307,0,199.43910192538144,residential,Amberwood Drive
149537545,149537550,0,87.17696089835383,residential,Knoll Krest Street
149537545,149607302,0,87.46332005472486,residential,Amberwood Drive
149537550,149537558,0,93.6790548378184,residential,Knoll Krest Street
149537550,149537558,1,309.88394849198755,residential,"['Singinghill Drive', 'Mossledge Drive', 'Idlewood Drive']"
149537550,149537545,0,87.17696089835381,residential,Knoll Krest Street
149537558,149537565,0,94.86597657064677,residential,Knoll Krest Street
149537558,149537550,0,93.6790548378184,residential,Knoll Krest Street
149537558,149537550,1,309.8839484919876,residential,"['Idlewood Drive', 'Mossledge Drive', 'Singinghill Drive']"
149537565,149541020,0,78.34901798979742,residential,Fleethill Drive
149537565,149537569,0,99.2158507539541,residential,Knoll Krest Street
149537565,149537558,0,94.86597657064677,residential,Knoll Krest Street
149537569,149939464,0,87.75318319349876,residential,Royalgate Drive
149537569,149537587,0,297.49796340755915,residential,Knoll Krest Street
149537569,149537565,0,99.21585075395409,residential,Knoll Krest Street
149537587,149606022,0,24.284277034765193,tertiary,Five Palms Drive
149537587,150051258,0,60.462825639414056,tertiary,Five Palms Drive
149537587,149537569,0,297.49796340755915,residential,Knoll Krest Street
149539323,6128937798,0,60.73018158194576,tertiary,Barlite Boulevard
149539323,5974570464,0,36.23894566748886,tertiary,Barlite Boulevard
149539327,7861951635,0,80.95798899132102,residential,Bobcat Lane
149539327,149868466,0,107.60854593985133,secondary,Palo Alto Road
149539327,5974422364,0,79.32914096693116,secondary,Palo Alto Road
149539327,149539333,0,173.88355167943945,residential,Bobcat Lane
149539333,149834417,0,95.44805037096393,secondary,Somerset Road
149539333,150010389,0,15.780823869853924,secondary,Somerset Road
149539333,149539327,0,173.88355167943948,residential,Bobcat Lane
149540891,149540893,0,146.23545660385622,service,Frederick Eglin Street
149540891,8170775032,0,61.45449517148113,residential,North Tayman Street
149540891,7863387931,0,28.285960044285083,residential,North Tayman Street
149540893,149540891,0,146.23545660385622,service,Frederick Eglin Street
