u,v,key,length,highway,name
149489898,2563045042,0,33.3000731253985,tertiary,Spriggsdale
149489898,8186239121,0,41.40899159803738,service,Unnamed
149492462,149492467,0,402.28118327005086,motorway_link,Unnamed
149492462,149513183,0,549.2315873184469,motorway,North Pan Am Expressway
149492467,149933430,0,27.543951787725906,secondary,Interstate 35 North
149494241,149518051,0,223.89225645404386,motorway_link,Unnamed
149494241,149480587,0,687.425503275083,motorway_link,Unnamed
149494261,149494241,0,622.7787828040392,motorway_link,Unnamed
149494261,149518034,0,636.0098462301814,motorway,North Pan Am Expressway
149494600,9334853059,0,72.29454191133321,tertiary,Carolina Street
149494600,149494609,0,335.8146101690455,motorway_link,Unnamed
149496329,149460121,0,135.4784881048347,secondary,Interstate 35 North
149498791,149498797,0,294.23920537819515,motorway_link,Unnamed
149498791,149509149,0,728.8093825579915,motorway,William J Bordelon Freeway
149498797,3647113730,0,14.819614865038842,motorway_link,Unnamed
149498797,4331965761,0,17.410159163675363,motorway_link,Unnamed
149498801,149500029,0,120.83503486558592,secondary,East César E. Chávez Boulevard
149498801,3647113738,0,12.01251038875788,secondary,Interstate 37 South
149498803,1672908356,0,86.96775953696164,secondary,Interstate 37 South
149498938,583305240,0,321.3549707456767,motorway,Connally Loop
149498940,149498938,0,124.12237403607605,motorway_link,Unnamed
149498940,149529477,0,373.65960911660045,secondary,Northeast Loop 410
149499233,149499235,0,55.53116264557635,service,Unnamed
149499235,149499237,0,69.19249588743425,service,Unnamed
149499235,149499233,0,55.53116264557635,service,Unnamed
149499235,149959863,0,50.71217779600302,secondary,East Houston Street
149499235,8292818854,0,25.094105163010234,secondary,East Houston Street
149499237,149499239,0,72.9569001878272,service,Unnamed
149499237,149499235,0,69.19249588743425,service,Unnamed
149499237,149604653,0,126.51593367015367,residential,Florence Street
149499239,149499237,0,72.9569001878272,service,Unnamed
149499239,149958441,0,52.59018144035426,residential,Dawson Street
149499239,149604650,0,127.06700675853745,residential,Dawson Street
149500029,4331965772,0,8.76217518962008,primary,East César E. Chávez Boulevard
149500029,1175108984,0,18.997383791625477,secondary,Tower of the Americas Way
149500038,149486233,0,234.383007778221,motorway,William J Bordelon Freeway
149503638,149732175,0,13.857485908199989,secondary,Interstate 10 East
149503638,12431067905,0,311.42552917086977,motorway_link,Unnamed
149503717,149756516,0,85.90567439417151,residential,Rullman Avenue
149504575,1131139958,0,652.8643226864627,motorway,Jose Lopez Freeway
149504579,149903039,0,276.48185864830634,secondary,Interstate 10 East
149504579,149504575,0,167.4046562824805,motorway_link,Unnamed
149505141,6646105775,0,109.84990107508416,secondary,Interstate 10 East
149507180,2859910663,0,49.93370259907859,primary,East Commerce Street
149507180,2859910656,0,18.081849764236065,secondary,Tower of the Americas Way
149507180,3981890020,0,17.3499489388399,primary,East Commerce Street
149507181,3489251916,0,34.15546870730014,motorway_link,Unnamed
149507181,11119612361,0,28.93653726306544,motorway_link,Unnamed
149507191,149507181,0,243.54635250957415,motorway_link,Unnamed
149507191,149462624,0,382.7218788711429,motorway,William J Bordelon Freeway
149509128,149522925,0,199.78152295358592,motorway,William J Bordelon Freeway
149509149,311985333,0,415.08116688714006,motorway_link,Unnamed
149509149,149509128,0,654.113525929404,motorway,William J Bordelon Freeway
149509874,149509866,0,46.80666130614983,secondary_link,Unnamed
149509874,149512874,0,51.256994430859464,primary,East Houston Street
149512181,149458714,0,401.3379082520866,motorway,William J Bordelon Freeway
149512874,149509866,0,49.375282321655305,motorway_link,Unnamed
149513174,150036534,0,271.1401685759072,motorway_link,Unnamed
149513174,149933411,0,76.49514335689224,secondary,Interstate 35 North
149513183,6693461215,0,469.98115094701814,motorway_link,Unnamed
149513183,150036534,0,964.8818048441728,motorway,North Pan Am Expressway
149515962,6121723405,0,87.41059190214652,secondary,Emil Street
149515962,1131121003,0,25.58382330053198,secondary,Unnamed
149515962,1131120971,0,27.2907984531965,secondary,Emil Street
149517519,149519600,0,213.07198194887673,motorway_link,Unnamed
149517965,149517967,0,57.71317355603095,residential,Unnamed
149517965,149541913,0,126.09807922500137,residential,Moten Alley
149517965,149590467,0,160.8399983677123,residential,Rudolph Street
149517967,149517965,0,57.71317355603095,residential,Unnamed
149517967,150005021,0,109.3349769240068,residential,Sherman Street
149517967,149590441,0,124.94884294058427,residential,Sherman Street
149518016,149519504,0,1172.8686366080274,motorway,North Pan Am Expressway
149518016,6112044113,0,423.28753560959603,motorway_link,Unnamed
149518028,1093422799,0,358.0597100817852,motorway_link,Unnamed
149518028,149494261,0,656.9244747630863,motorway,North Pan Am Expressway
149518034,149518040,0,246.41148537183003,motorway_link,Unnamed
149518034,4972845985,0,522.5718489897365,motorway,North Pan Am Expressway
149518040,8436844056,0,71.83684909367747,secondary,Interstate 35 North
149518051,149480623,0,258.4501064205424,motorway_link,Unnamed
149518051,150059515,0,701.6097849238747,motorway_link,Unnamed
149519504,150035858,0,662.1554452595797,motorway,North Pan Am Expressway
149519505,6112044088,0,12.771188403529136,secondary,Interstate 35 North
149519505,149519504,0,472.17422235761944,motorway_link,Unnamed
149519585,149517519,0,672.4602217895327,motorway_link,Unnamed
149519585,311986629,0,272.67029038848005,motorway,William J Bordelon Freeway
149519600,149492462,0,337.35943661804754,motorway,North Pan Am Expressway
149520253,6642851623,0,142.51200919828148,secondary,Interstate 10 East
149520266,6642851626,0,77.4962471069512,secondary,East Commerce Street
149520266,149520253,0,64.57204545890255,secondary_link,Unnamed
149521594,2536047530,0,106.19546653259545,secondary,Interstate 35 North
149521595,149521600,0,310.29828881331537,motorway_link,Unnamed
149521595,150036507,0,1336.7962885228924,motorway,North Pan Am Expressway
149521600,6660116302,0,8.100315309438626,secondary,Interstate 35 North
149522579,8190257512,0,58.85416291415199,residential,Splashtown
149522579,6693424742,0,37.758586875748385,secondary,Interstate 35 North
149522895,12128130301,0,12.36344751199638,motorway_link,Unnamed
149522895,12128109584,0,10.600875365706253,unclassified,Chestnut Street
149522895,12128130397,0,28.059711245369424,primary,East Commerce Street
149522895,2859910663,0,65.70520272070726,primary,East Commerce Street
149522925,149523660,0,672.5583212361178,motorway,William J Bordelon Freeway
149523626,149523628,0,191.9027382355932,motorway_link,Unnamed
149523626,6649977943,0,103.34070057214146,secondary,Northeast Loop 410
149523660,149519585,0,585.4880707223354,motorway,William J Bordelon Freeway
149523667,149523660,0,268.2463829264858,motorway_link,Unnamed
149523672,7791587483,0,66.45298310852259,tertiary,Live Oak Street
149523672,149523667,0,71.22714940360775,motorway_link,Unnamed
149524138,1093422778,0,354.81563808608234,motorway,North Pan Am Expressway
149525850,9933919998,0,25.688052392922042,primary,North W. W. White Road
149525850,1131120975,0,16.85018775846912,secondary,Interstate 10 East
149525851,149525850,0,35.51112927275076,motorway_link,Unnamed
149525851,9933919998,0,41.381446482978646,motorway_link,Unnamed
149527493,3981889781,0,10.33446985970314,secondary,Tower of the Americas Way
149527493,3981889786,0,9.939562067295602,service,Unnamed
149527493,3981889768,0,103.01923370949068,tertiary,Montana Street
149528756,150035810,0,353.76070498445984,motorway_link,Unnamed
149528756,149521594,0,332.79446037441147,secondary,Interstate 35 North
149529477,149453406,0,421.2472773755879,motorway_link,Unnamed
149529477,149985983,0,280.8339602259458,secondary,Northeast Loop 410
149531435,8170590128,0,42.9435949491172,secondary,Interstate 35 North
149532238,149532240,0,202.16319214999425,residential,G Street
149532238,149606875,0,64.71735113141392,residential,Clark Avenue
149532238,149606871,0,109.86142600016547,residential,Clark Avenue
149532240,149532242,0,198.96683970396742,residential,G Street
149532240,149532238,0,202.16319214999425,residential,G Street
149532240,149579249,0,108.71557318210185,residential,Hallie Avenue
149532240,149834652,0,110.19586069187427,residential,Hallie Avenue
149532242,149482240,0,70.37456738622518,residential,G Street
149532242,149532240,0,198.96683970396742,residential,G Street
149532242,149834654,0,110.08466715575626,residential,Anita Street
149532272,149532274,0,56.08634144510029,residential,G Street
149532272,149579188,0,255.9598197761602,residential,"['Cora Avenue', 'G Street']"
149532272,149834660,0,118.58511671948614,residential,Twohig Avenue
149532274,149532272,0,56.08634144510029,residential,G Street
149532274,149579190,0,111.532875628555,residential,Nellie Street
149532274,149711576,0,334.0551622011864,residential,"['Hampton Street', 'G Street']"
149536931,149699654,0,137.89288878233413,residential,Crosby Street
149536931,149699648,0,144.32018608056185,residential,Crosby Street
149536931,149933425,0,34.73238084392892,residential,Calhoun Street
149536931,149604164,0,72.94440945938035,residential,Calhoun Street
149537483,149537485,0,132.12892114169674,residential,Mississippi Street
149537485,149537483,0,132.12892114169674,residential,Mississippi Street
149537485,149683944,0,61.2685677099607,residential,South Cherry Street
149537485,149683939,0,51.4836882885825,residential,South Cherry Street
149538854,149538856,0,141.6625697662985,residential,North Cherry Street
149538854,149892024,0,143.03721014093642,residential,Sherman Street
149538854,150005006,0,75.45954600801443,residential,Sherman Street
149538854,149481497,0,263.9766506898586,residential,"['North Cherry Street', 'Milam Street']"
149538856,8178005371,0,59.08906749153967,residential,North Cherry Street
149538856,149538854,0,141.6625697662985,residential,North Cherry Street
149538856,149575225,0,143.0385752864043,residential,Burleson Street
149538858,149538860,0,67.529399340723,residential,North Cherry Street
149538858,8178005371,0,81.20576964359827,residential,North Cherry Street
149538858,149589344,0,143.12802237547902,residential,Lamar Street
149538858,8178005380,0,66.523195815249,residential,Lamar Street
149538860,3265420524,0,61.313906101411256,residential,North Cherry Street
149538860,149538858,0,67.529399340723,residential,North Cherry Street
149538860,149756500,0,143.46678183537202,service,Fayn Way
149538862,149538864,0,64.2412901423212,residential,North Cherry Street
149538862,3265420524,0,14.111134689379425,residential,North Cherry Street
149538862,3265420514,0,71.38074911779127,footway,Unnamed
149538864,149538866,0,67.94709842422627,residential,North Cherry Street
149538864,149538862,0,64.2412901423212,residential,North Cherry Street
149538864,149892018,0,144.75244107449382,service,Armadillo Alley
149538866,149538868,0,151.99468553512116,residential,North Cherry Street
149538866,149538864,0,67.94709842422627,residential,North Cherry Street
149538866,149839315,0,143.80222251208596,residential,Burnet Street
149538868,149538866,0,151.99468553512116,residential,North Cherry Street
149538868,8186381909,0,22.372620640810734,tertiary,North Cherry Street
149538868,149875522,0,144.71108929874276,tertiary,Nolan Street
149538868,10790212033,0,258.0091086614445,tertiary,Nolan Street
149538870,149738240,0,144.39052630077285,service,Booker Alley
149538870,149538872,0,69.43032443431656,tertiary,North Cherry Street
149538870,8186381909,0,46.75869217530524,tertiary,North Cherry Street
149538872,149538873,0,56.07612315503195,tertiary,North Cherry Street
149538872,149538870,0,69.43032443431656,tertiary,North Cherry Street
149538872,149892016,0,144.25765282749035,residential,Dawson Street
149538872,7793045965,0,75.320449732606,residential,Dawson Street
149538873,149892014,0,144.0850427340137,service,Brown Alley
149538873,149538874,0,25.53057492377473,tertiary,North Cherry Street
149538873,149538872,0,56.07612315503195,tertiary,North Cherry Street
149538874,149892011,0,143.99706343270674,service,Brown Street
149538874,149538876,0,58.5224341748736,tertiary,North Cherry Street
149538874,149538873,0,25.53057492377473,tertiary,North Cherry Street
149538876,6479741166,0,92.05733596705626,secondary,East Houston Street
149538876,149538878,0,70.77591001320371,tertiary,North Cherry Street
149538876,149538874,0,58.5224341748736,tertiary,North Cherry Street
149538876,8646751173,0,58.39186168740249,secondary,East Houston Street
149538878,10586511447,0,37.23935948419847,tertiary,North Cherry Street
149538878,149538876,0,70.77591001320371,tertiary,North Cherry Street
149538878,10586511443,0,103.97449529474201,service,Gallagher Alley
149538881,6479742534,0,16.83288926357089,residential,East Crockett Street
149538881,10586511450,0,20.104129460778505,tertiary,North Cherry Street
149538881,6479742529,0,80.02721662670945,tertiary,North Cherry Street
149538881,6479742789,0,90.78240453274597,residential,East Crockett Street
149538885,6479742540,0,50.093461058250845,tertiary,North Cherry Street
149538885,6479742538,0,36.42884282541831,residential,North Center Street
149538885,149538888,0,145.06582045276286,tertiary,North Cherry Street
149538888,6479742704,0,21.171546156340128,tertiary,South Cherry Street
149538888,6479742706,0,78.32874779242164,primary,East Commerce Street
149538888,149538885,0,145.06582045276286,tertiary,North Cherry Street
149538888,6479742582,0,26.493720789908135,primary,East Commerce Street
149539313,3263897948,0,87.3613570069655,residential,Fern Court
149539313,150063719,0,35.24181292502312,residential,Carolina Street
149539318,8646790018,0,44.394030516130805,residential,Fern Court
149541912,149541913,0,2.66868200932271,residential,Saint Martin
149541912,149590467,0,31.913135968323513,residential,Saint Martin Avenue
149541912,149622127,0,142.11156317076706,residential,Moten Alley
149541913,149541912,0,2.66868200932271,residential,Saint Martin
149541913,149590441,0,57.04603726278365,residential,Saint Martin Avenue
149541913,149517965,0,126.09807922500137,residential,Moten Alley
149542095,149542097,0,107.23062638786617,residential,Jenull Avenue
149542095,149712163,0,90.07801278567068,residential,Hamel Avenue
149542095,150008273,0,202.44097322379244,residential,"['Giddings Avenue', 'Jenull Avenue']"
149542097,149542099,0,28.028160776128193,residential,Jenull Avenue
149542097,149542095,0,107.23062638786617,residential,Jenull Avenue
149542097,150025135,0,89.59042322196974,residential,Monson Street
149542099,149542097,0,28.028160776128193,residential,Jenull Avenue
149544937,149544939,0,71.44031868908912,residential,Branch Road
149544939,149544941,0,148.12359317093933,residential,Branch Road
149544939,149544937,0,71.44031868908912,residential,Branch Road
149544939,150016818,0,320.04943793065587,residential,Aloha Drive
149544941,149544943,0,149.74719661409762,residential,Branch Road
149544941,149544939,0,148.12359317093933,residential,Branch Road
149544941,6915617885,0,208.37275085175483,residential,Lula Mae
149544941,149815554,0,231.92508463688586,residential,"['Lula Mae Drive', 'Lula Mae']"
149544943,149544941,0,149.74719661409762,residential,Branch Road
149544943,10904480143,0,75.31897256210716,residential,Dietrich Road
149544943,8646873497,0,38.666294423896574,residential,Dietrich Road
149549076,149715934,0,40.2527368426879,residential,Ambrosia Avenue
149550073,149718909,0,125.92716459931505,residential,Yucca Street
149550073,6924402831,0,84.02144693071335,residential,Yucca Street
149550073,149550080,0,182.018270654952,residential,Prelude Place
149550080,149550073,0,182.018270654952,residential,Prelude Place
149550080,149718909,0,51.435372589447226,residential,Aurelia Street
149550080,149922772,0,56.27604406946308,residential,Aurelia Street
149551250,1672914268,0,56.242473347837716,residential,South Mesquite Street
149551250,149551251,0,123.13152357672224,residential,Westfall Avenue
149551250,1672914387,0,197.46914841441654,residential,"['Westfall Avenue', 'South Cherry Street']"
149551251,11285138691,0,7.025655974786552,secondary,South Hackberry Street
149551251,8415342551,0,22.90200248923837,residential,Westfall Avenue
149551251,149551250,0,123.13152357672224,residential,Westfall Avenue
149551251,11285138751,0,21.906822315689638,secondary,South Hackberry Street
149551253,149551255,0,23.928416576331653,residential,Westfall Avenue
149551253,8415342551,0,139.27291428288726,residential,Westfall Avenue
149551253,1672914229,0,57.57688140444664,residential,South Olive Street
149551255,149551257,0,83.6976986884466,residential,Westfall Avenue
149551255,149551253,0,23.928416576331653,residential,Westfall Avenue
149551255,11285138905,0,25.27489142838518,residential,South Olive Street
149551257,149551259,0,43.49566744256318,residential,Westfall Avenue
149551257,149551255,0,83.6976986884466,residential,Westfall Avenue
149551257,11285138798,0,5.949220914769077,residential,Birch Street
149551259,149551261,0,60.06320835449768,residential,Westfall Avenue
149551259,149551257,0,43.49566744256318,residential,Westfall Avenue
149551259,1672914438,0,57.49911573545231,residential,South Pine Street
149551261,149551263,0,172.52958361856273,residential,Westfall Avenue
149551261,149551259,0,60.06320835449768,residential,Westfall Avenue
149551261,11285138897,0,27.35468010187482,residential,South Pine Street
149551263,149551265,0,234.04439928095022,residential,Westfall Avenue
149551263,149551261,0,172.52958361856273,residential,Westfall Avenue
149551263,1672914214,0,56.76560684920141,residential,Piedmont Avenue
149551265,149551263,0,234.04439928095022,residential,Westfall Avenue
149551265,1672914362,0,55.60868246421689,residential,South Palmetto Street
149551265,149551272,0,200.8322763450438,residential,Westfall Avenue
149551272,1672914355,0,59.06785796316979,residential,Saint Anthony Avenue
149551272,149551276,0,202.56397537508988,residential,Westfall Avenue
149551272,149551265,0,200.8322763450438,residential,Westfall Avenue
149551276,6071612190,0,13.487963655177778,secondary,South New Braunfels Avenue
149551276,1672914380,0,57.20987139611094,secondary,South New Braunfels Avenue
149551276,149551282,0,218.95773017419293,residential,Westfall Avenue
149551276,149551272,0,202.56397537508988,residential,Westfall Avenue
149551282,149551284,0,217.22718379220655,residential,Westfall Avenue
149551282,1672914337,0,58.09951200496353,residential,Nopal Street
149551282,149551276,0,218.95773017419293,residential,Westfall Avenue
149551284,149551282,0,217.22718379220655,residential,Westfall Avenue
149551284,1672914389,0,60.11281236829821,tertiary,South Gevers Street
149551284,149551292,0,219.4522950014345,residential,Westfall Avenue
149551284,149466472,0,74.61168639730522,tertiary,South Gevers Street
149551292,149551295,0,202.6569248580541,residential,Westfall Avenue
149551292,1672914308,0,63.804063347862176,residential,South Mittman Street
149551292,149551284,0,219.4522950014345,residential,Westfall Avenue
149551295,149551292,0,202.6569248580541,residential,Westfall Avenue
149551295,1672914292,0,61.49094310640236,secondary,South Walters Road
149551295,149551297,0,123.63814660364912,residential,Westfall Avenue
149551295,1131302778,0,50.11592097217796,secondary,South Walters Road
149551297,149592279,0,112.53209325376504,residential,San Salvador Avenue
149551297,149551301,0,180.6489360536722,residential,Westfall Avenue
149551297,149551295,0,123.63814660364912,residential,Westfall Avenue
149551301,149606893,0,103.18976522010065,residential,Clark Avenue
149551301,149551315,0,211.3759352392481,residential,Westfall Avenue
149551301,149551297,0,180.64893605367223,residential,Westfall Avenue
149551315,149551301,0,211.37593523924812,residential,Westfall Avenue
149551315,149606893,0,184.59446239027594,residential,Essex Street
149551315,149750580,0,112.83835083658556,track,Unnamed
149552379,6345575104,0,26.368606747013494,unclassified,Chestnut Street
149552379,922249282,0,33.409623734560526,unclassified,Chestnut Street
149552379,149552380,0,42.558190042151026,footway,Ellis Alley
149552380,149552379,0,42.558190042151026,footway,Ellis Alley
149552380,6345575098,0,73.62625762688775,service,Unnamed
149552380,6345575104,0,56.64624706245379,service,Unnamed
149554283,7791587482,0,52.98525597728576,residential,Burnet Street
149554283,149850945,0,71.59281954156448,tertiary,Live Oak Street
149554746,149554747,0,103.52266825761524,residential,South Mittman Street
149554746,149853976,0,99.63154827696245,residential,North Mittman Street
149554746,8170655206,0,132.9641322447555,primary,East Commerce Street
149554746,8616663822,0,141.41016539328982,primary,East Commerce Street
149554747,8006220846,0,40.886685245672034,residential,South Mittman Street
149554747,149554746,0,103.52266825761524,residential,South Mittman Street
149554747,8170693918,0,93.60270164926027,residential,Montana Street
149554747,149793082,0,217.155809214643,residential,Montana Street
149554748,6624060493,0,55.77715700737908,residential,South Mittman Street
149554748,8006220846,0,58.10750426058623,residential,South Mittman Street
149554748,6624060519,0,92.30568563136075,residential,Wyoming Street
149554748,8616663537,0,89.61302238175517,residential,Wyoming Street
149554749,8616663379,0,9.307048668153659,residential,South Mittman Street
149554749,8616663376,0,10.830751971781744,residential,South Mittman Street
149554749,8616663373,0,11.545584172612761,residential,Maryland Street
149554751,8616663320,0,8.106144750653186,residential,South Mittman Street
149554751,8616663457,0,9.651908231437835,residential,South Mittman Street
149554751,8616663322,0,11.138871146401277,residential,Dakota Street
149554752,8616653915,0,36.96246548485576,residential,South Mittman Street
149554752,8607317379,0,44.96746815750512,residential,South Mittman Street
149554752,8616663127,0,38.087012395301265,residential,Nevada Street
149554753,149554754,0,138.6611152056137,residential,South Mittman Street
149554753,6657876423,0,68.56527029211195,residential,South Mittman Street
149554753,150096702,0,105.77348678625037,secondary,Martin Luther King Drive
149554753,149873436,0,107.71416217791358,secondary,Martin Luther King Drive
149554754,149554755,0,139.54986369124936,residential,South Mittman Street
149554754,149554753,0,138.6611152056137,residential,South Mittman Street
149554754,149953857,0,105.96973403693264,residential,Iowa Street
149554754,149873438,0,107.71273093310215,residential,Iowa Street
149554755,149554754,0,139.54986369124936,residential,South Mittman Street
149554755,149554758,0,4.068302230256175,residential,Virginia Boulevard
149554755,149873442,0,107.42260982246914,residential,Virginia Boulevard
149554758,149554760,0,63.496013253510654,residential,South Mittman Street
149554758,150091583,0,101.80593572696674,residential,Virginia Boulevard
149554758,149554755,0,4.068302230256175,residential,Virginia Boulevard
149554760,149554762,0,35.59768451724398,residential,South Mittman Street
149554760,149554758,0,63.496013253510654,residential,South Mittman Street
149554760,1470387053,0,106.75296014305704,residential,Aransas Avenue
149554762,149554764,0,14.128564778154995,residential,South Mittman Street
149554762,149554760,0,35.59768451724398,residential,South Mittman Street
149554762,1470387053,0,99.33723815970748,residential,Aransas Avenue
149554764,149554766,0,98.74199455093411,residential,South Mittman Street
149554764,149554762,0,14.128564778154995,residential,South Mittman Street
149554764,149975204,0,209.61759243040592,residential,Aransas Avenue
149554766,149554768,0,16.01941536557771,residential,South Mittman Street
149554766,149554764,0,98.74199455093411,residential,South Mittman Street
149554766,149793112,0,218.05819176857236,residential,Vine Street
149554768,149554770,0,96.85266179257317,residential,South Mittman Street
149554768,149554766,0,16.01941536557771,residential,South Mittman Street
149554768,150008496,0,210.6936703175714,residential,Vine Street
149554770,149554772,0,113.53022180812776,residential,South Mittman Street
149554770,149554768,0,96.85266179257317,residential,South Mittman Street
149554770,150008498,0,210.49462265405012,residential,Cooper Street
149554770,149793114,0,218.825639790214,residential,Cooper Street
149554772,149554774,0,113.53282532247721,residential,South Mittman Street
149554772,149554770,0,113.53022180812776,residential,South Mittman Street
149554772,150008510,0,203.28129660890667,residential,Delmar Street
149554772,149793118,0,218.72916620311054,residential,Delmar Street
149554774,1470387188,0,56.2318753247516,residential,South Mittman Street
149554774,149554772,0,113.53282532247721,residential,South Mittman Street
149554774,150008512,0,202.3502776914735,residential,Porter Street
149554774,149793121,0,218.9242009094431,residential,Porter Street
149554776,149554778,0,112.30707633916364,residential,South Mittman Street
149554776,1470387188,0,57.74411481074354,residential,South Mittman Street
149554776,149791242,0,202.67198825500674,residential,Denver Boulevard
149554776,149791240,0,218.53884446269564,residential,Denver Boulevard
149554778,1672914308,0,56.62083578412953,residential,South Mittman Street
149554778,149554776,0,112.30707633916364,residential,South Mittman Street
149554778,149749907,0,202.4229768272042,residential,Essex Street
149554778,149749904,0,219.12246506261184,residential,Essex Street
149559722,11150167532,0,52.737557043154894,residential,Belgium Lane
149559722,8170773953,0,33.93174591952133,residential,Belgium Lane
149559722,149559733,0,444.1303184315553,residential,Willowwood Boulevard
149559733,149559745,0,503.41025902435945,residential,Willowwood Boulevard
149559733,149559722,0,444.13031843155534,residential,Willowwood Boulevard
149559733,149744386,0,122.10675383136083,residential,Fontaine Drive
149559745,149559747,0,170.4271531076113,residential,Willowwood Boulevard
149559745,149782237,0,44.145404070230775,residential,Verdun Drive
149559745,149782235,0,49.037414357348865,residential,Verdun Drive
149559745,149559733,0,503.4102590243594,residential,Willowwood Boulevard
149559747,149559749,0,50.74186607846676,residential,Willowwood Boulevard
149559747,149559745,0,170.4271531076113,residential,Willowwood Boulevard
149559747,149981605,0,38.92129085050012,residential,Picardie Drive
149559749,149559747,0,50.74186607846676,residential,Willowwood Boulevard
149561539,149574496,0,43.385334260222955,secondary,Gembler Road
149561539,6132842062,0,65.81392002013693,secondary,Gembler Road
149573744,8170809577,0,119.04195634284089,secondary,Interstate 35 North
149573744,4614884023,0,19.565377431301716,service,Unnamed
149574496,149836897,0,168.49563502557515,secondary,Gembler Road
149574496,149561539,0,43.385334260222955,secondary,Gembler Road
149574496,6132842081,0,221.56652651301982,service,"['Private Road', 'Happy Trails', ""Crockett's Curve""]"
149575219,149637082,0,149.01425417797114,tertiary,Austin Street
149575219,6637044878,0,53.458362773779825,tertiary,Austin Street
149575219,6637044865,0,96.49341621210225,residential,Burleson Street
149575225,149892024,0,140.67293375407112,residential,North Mesquite Street
149575225,149589344,0,140.1503106282663,residential,North Mesquite Street
149575225,8179119244,0,117.4620390629168,residential,Burleson Street
149575225,149538856,0,143.0385752864043,residential,Burleson Street
149575227,8179119251,0,58.77772205382649,secondary,North Hackberry Street
149575227,7007932514,0,69.07438668858872,secondary,North Hackberry Street
149575227,149575229,0,144.5880877284078,residential,Burleson Street
149575227,8179119244,0,25.227862549691938,residential,Burleson Street
149575229,6661249636,0,32.324416642079186,residential,North Olive Street
149575229,7007932513,0,68.36274844885035,residential,North Olive Street
149575229,6661249635,0,92.60220620719714,residential,Burleson Street
149575229,149575227,0,144.5880877284078,residential,Burleson Street
149575233,149828080,0,54.64134996258328,residential,North Pine Street
149575233,6661249624,0,116.73277605163365,residential,North Pine Street
149575233,6982657069,0,73.8532126019766,residential,Burleson Street
